Year,Country,Gear,Tonnage,MainSpecies,AreaCode,SpeciesEffort,Effort,Month_NK,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,DateCreated
2016,34,8,6,3,34,112,1,0,3,3,5,6,2,0,0,2,0,4,0,9,2017-09-12
2016,34,8,6,3,34,114,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,116,1,0,64,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,118,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,120,1,0,1,6,7,7,0,0,0,1,0,0,0,3,2017-09-12
2016,34,8,6,3,34,168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,186,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,34,479,1,0,2,1,3,3,1,0,0,6,0,0,0,0,2017-09-12
2016,34,8,6,3,34,632,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,1,1,0,42,27,76,96,24,0,0,104,0,93,0,3,2017-09-12
2016,34,8,6,3,35,2,1,0,4,2,7,9,2,0,0,7,0,6,0,1,2017-09-12
2016,34,8,6,3,35,3,1,0,5,2,7,10,2,0,0,8,0,7,0,1,2017-09-12
2016,34,8,6,3,35,101,1,0,4,3,1,11,0,0,0,5,0,3,0,1,2017-09-12
2016,34,8,6,3,35,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,103,1,0,59,68,152,266,25,0,0,225,0,195,0,13,2017-09-12
2016,34,8,6,3,35,104,1,0,0,0,0,0,4,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,112,1,0,5,3,2,16,1,0,0,10,0,5,0,1,2017-09-12
2016,34,8,6,3,35,114,1,0,22,0,0,0,3,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,116,1,0,16,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,120,1,0,2,0,2,4,0,0,0,1,0,0,0,0,2017-09-12
2016,34,8,6,3,35,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,3,35,186,1,0,2,0,1,2,0,0,0,1,0,1,0,0,2017-09-12
2016,34,8,6,3,35,479,1,0,2,1,0,2,0,0,0,1,0,0,0,0,2017-09-12
2016,34,8,6,1,39,1,1,0,196,78,182,214,17,0,261,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,2,1,0,19,11,14,13,1,0,18,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,3,1,0,22,13,17,15,1,0,21,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,101,1,0,26,680,171,0,0,0,16,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,103,1,0,430,30,1,1,0,0,314,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,112,1,0,10,4,0,1,0,0,1,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,114,1,0,9,0,0,6,0,0,1,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,118,1,0,0,0,49,237,18,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,120,1,0,1,0,0,2,0,0,2,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,168,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,169,1,0,0,0,0,6,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,190,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,8,6,1,39,479,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,1,1,0,0,0,0,0,0,0,0,0,22,10,0,0,2017-09-12
2016,34,13,6,3,16,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2017-09-12
2016,34,13,6,3,16,3,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2017-09-12
2016,34,13,6,3,16,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,109,1,0,0,0,0,0,0,0,0,0,32,30,0,0,2017-09-12
2016,34,13,6,3,16,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,16,479,1,0,0,0,0,0,0,0,,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,1,1,0,0,0,100,287,104,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,2,1,0,0,0,15,23,7,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,3,1,0,0,0,17,27,8,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,103,1,0,0,0,352,568,116,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,104,1,0,0,0,38,74,20,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,109,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,34,13,6,3,35,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-12
2016,42,10,1,29,37,1,1,0,0,78,51,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,2,1,0,0,6,4,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,3,1,0,0,6,4,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,101,1,0,0,34,15,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,102,1,0,0,10,2,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,112,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,114,1,0,0,3,2,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,116,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,132,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,37,186,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,1,1,0,0,0,0,0,9,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,114,1,0,0,0,0,0,2,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,118,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,44,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,1,1,0,20,80,175,540,773,754,198,210,638,206,185,98,2017-09-07
2016,42,10,1,29,47,2,1,0,3,8,12,49,76,90,23,31,65,27,17,7,2017-09-07
2016,42,10,1,29,47,3,1,0,3,8,12,53,97,99,29,37,71,43,19,7,2017-09-07
2016,42,10,1,29,47,101,1,0,0,3,1,2,20,10,1,0,14,1,0,1,2017-09-07
2016,42,10,1,29,47,102,1,0,0,16,60,31,14,22,8,14,102,43,47,24,2017-09-07
2016,42,10,1,29,47,103,1,0,0,1,0,1,4,22,12,27,21,20,19,3,2017-09-07
2016,42,10,1,29,47,104,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2017-09-07
2016,42,10,1,29,47,106,1,0,0,4,2,8,24,10,3,9,32,24,3,4,2017-09-07
2016,42,10,1,29,47,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,114,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2017-09-07
2016,42,10,1,29,47,116,1,0,0,0,0,0,2,2,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,120,1,0,0,0,0,1,1,1,0,1,2,1,1,0,2017-09-07
2016,42,10,1,29,47,122,1,0,1,0,8,34,32,33,1,1,40,0,0,0,2017-09-07
2016,42,10,1,29,47,132,1,0,0,0,0,0,0,0,0,1,1,0,1,0,2017-09-07
2016,42,10,1,29,47,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,174,1,0,0,0,0,21,23,6,1,0,1,0,0,0,2017-09-07
2016,42,10,1,29,47,186,1,0,0,1,0,0,0,5,1,1,2,2,3,3,2017-09-07
2016,42,10,1,29,47,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,47,479,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,1,1,0,0,13,0,0,0,5,9,23,20,11,6,0,2017-09-07
2016,42,10,1,29,51,2,1,0,0,2,0,0,0,0,1,3,3,2,1,0,2017-09-07
2016,42,10,1,29,51,3,1,0,0,2,0,0,0,0,1,3,3,2,1,0,2017-09-07
2016,42,10,1,29,51,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,102,1,0,0,7,0,0,0,0,0,0,0,0,1,0,2017-09-07
2016,42,10,1,29,51,103,1,0,0,1,0,0,0,0,2,16,9,9,0,0,2017-09-07
2016,42,10,1,29,51,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,51,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,1,1,0,57,0,0,0,0,425,904,773,398,124,53,0,2017-09-07
2016,42,10,1,29,55,2,1,0,4,0,0,0,0,35,75,70,32,12,4,0,2017-09-07
2016,42,10,1,29,55,3,1,0,4,0,0,0,0,37,76,70,45,12,4,0,2017-09-07
2016,42,10,1,29,55,101,1,0,1,0,0,0,0,3,6,5,1,1,0,0,2017-09-07
2016,42,10,1,29,55,102,1,0,50,0,0,0,0,134,360,402,113,138,7,0,2017-09-07
2016,42,10,1,29,55,103,1,0,0,0,0,0,0,0,0,0,3,0,1,0,2017-09-07
2016,42,10,1,29,55,106,1,0,0,0,0,0,0,49,48,13,9,0,3,0,2017-09-07
2016,42,10,1,29,55,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,1,29,55,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,1,1,0,0,0,0,0,0,0,28,5,5,0,21,0,2017-09-07
2016,42,10,2,29,37,2,1,0,0,0,0,0,0,0,4,0,0,0,3,0,2017-09-07
2016,42,10,2,29,37,3,1,0,0,0,0,0,0,0,4,0,0,0,3,0,2017-09-07
2016,42,10,2,29,37,101,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2017-09-07
2016,42,10,2,29,37,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,103,1,0,0,0,0,0,0,0,11,1,2,0,0,0,2017-09-07
2016,42,10,2,29,37,106,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,116,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017-09-07
2016,42,10,2,29,37,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,37,174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2017-09-07
2016,42,10,2,29,37,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,41,1,1,0,0,0,0,0,0,0,0,73,34,0,0,0,2017-09-07
2016,42,10,2,29,41,2,1,0,0,0,0,0,0,0,0,10,4,0,0,0,2017-09-07
2016,42,10,2,29,41,3,1,0,0,0,0,0,0,0,0,10,4,0,0,0,2017-09-07
2016,42,10,2,29,41,101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-09-07
2016,42,10,2,29,41,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,41,103,1,0,0,0,0,0,0,0,0,23,11,0,0,0,2017-09-07
2016,42,10,2,29,41,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,41,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,41,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,41,186,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2017-09-07
2016,42,10,2,29,43,1,1,0,0,0,0,0,0,65,10,31,0,0,0,0,2017-09-07
2016,42,10,2,29,43,2,1,0,0,0,0,0,0,7,1,3,0,0,0,0,2017-09-07
2016,42,10,2,29,43,3,1,0,0,0,0,0,0,7,1,3,0,0,0,0,2017-09-07
2016,42,10,2,29,43,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,43,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,43,103,1,0,0,0,0,0,0,20,2,10,0,0,0,0,2017-09-07
2016,42,10,2,29,43,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,43,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,43,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,43,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,44,1,1,0,0,0,0,0,0,7,0,59,3,0,0,0,2017-09-07
2016,42,10,2,29,44,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2017-09-07
2016,42,10,2,29,44,3,1,0,0,0,0,0,0,0,0,3,1,0,0,0,2017-09-07
2016,42,10,2,29,44,103,1,0,0,0,0,0,0,1,0,18,3,0,0,0,2017-09-07
2016,42,10,2,29,44,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,44,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,44,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,44,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,1,1,0,0,0,0,0,0,47,134,67,0,0,0,0,2017-09-07
2016,42,10,2,29,45,2,1,0,0,0,0,0,0,4,10,2,0,0,0,0,2017-09-07
2016,42,10,2,29,45,3,1,0,0,0,0,0,0,4,10,2,0,0,0,0,2017-09-07
2016,42,10,2,29,45,101,1,0,0,0,0,0,0,1,5,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,112,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,114,1,0,0,0,0,0,0,0,22,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,116,1,0,0,0,0,0,0,12,19,16,0,0,0,0,2017-09-07
2016,42,10,2,29,45,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,45,122,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,1,1,0,420,359,408,438,338,312,282,33,143,370,345,337,2017-09-07
2016,42,10,2,29,46,2,1,0,46,27,35,32,33,35,30,5,15,37,35,28,2017-09-07
2016,42,10,2,29,46,3,1,0,46,43,35,32,33,35,30,5,15,37,35,28,2017-09-07
2016,42,10,2,29,46,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,102,1,0,2,1,1,0,0,1,0,0,1,0,1,0,2017-09-07
2016,42,10,2,29,46,103,1,0,11,3,3,3,48,80,41,28,24,24,51,5,2017-09-07
2016,42,10,2,29,46,104,1,0,394,168,266,204,260,218,139,0,140,295,214,199,2017-09-07
2016,42,10,2,29,46,105,1,0,17,29,27,23,12,5,4,0,3,13,10,17,2017-09-07
2016,42,10,2,29,46,106,1,0,0,0,2,0,1,1,0,0,0,0,10,0,2017-09-07
2016,42,10,2,29,46,114,1,0,2,2,4,1,1,0,1,0,0,1,1,2,2017-09-07
2016,42,10,2,29,46,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,174,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,202,1,0,1,1,3,1,1,3,3,0,1,4,1,0,2017-09-07
2016,42,10,2,29,46,204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,212,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,302,1,0,1,2,9,2,5,2,0,0,0,1,2,2,2017-09-07
2016,42,10,2,29,46,479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,46,504,1,0,1,0,0,0,0,0,0,0,0,1,1,2,2017-09-07
2016,42,10,2,29,46,509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,1,1,0,90,574,600,1493,1782,1535,1227,1052,797,627,361,66,2017-09-07
2016,42,10,2,29,47,2,1,0,12,44,44,131,167,122,90,81,70,55,33,7,2017-09-07
2016,42,10,2,29,47,3,1,0,13,51,45,145,172,257,122,129,70,55,33,7,2017-09-07
2016,42,10,2,29,47,101,1,0,1,5,15,18,35,11,4,3,3,4,2,0,2017-09-07
2016,42,10,2,29,47,102,1,0,6,165,130,77,43,43,103,83,96,79,71,15,2017-09-07
2016,42,10,2,29,47,103,1,0,1,12,13,220,284,146,117,58,56,47,32,16,2017-09-07
2016,42,10,2,29,47,104,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,106,1,0,4,32,111,46,115,40,7,2,9,4,6,0,2017-09-07
2016,42,10,2,29,47,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,114,1,0,0,1,1,7,1,1,3,1,1,0,0,0,2017-09-07
2016,42,10,2,29,47,120,1,0,0,0,3,3,3,4,3,2,1,2,1,0,2017-09-07
2016,42,10,2,29,47,122,1,0,2,0,0,41,100,124,21,30,9,2,1,0,2017-09-07
2016,42,10,2,29,47,132,1,0,0,0,1,1,0,0,1,0,1,1,1,0,2017-09-07
2016,42,10,2,29,47,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,174,1,0,2,0,0,36,48,27,15,7,4,1,0,0,2017-09-07
2016,42,10,2,29,47,186,1,0,0,2,4,4,4,5,9,4,4,9,8,2,2017-09-07
2016,42,10,2,29,47,189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,459,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,47,479,1,0,0,0,4,1,1,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,1,1,0,0,0,0,0,15,18,40,79,36,38,51,11,2017-09-07
2016,42,10,2,29,51,2,1,0,0,0,0,0,1,2,4,9,4,3,5,1,2017-09-07
2016,42,10,2,29,51,3,1,0,0,0,0,0,1,2,4,9,4,3,5,1,2017-09-07
2016,42,10,2,29,51,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,102,1,0,0,0,0,0,0,1,0,0,1,4,16,2,2017-09-07
2016,42,10,2,29,51,103,1,0,0,0,0,0,4,10,12,28,9,3,10,4,2017-09-07
2016,42,10,2,29,51,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,174,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,51,186,1,0,0,0,0,0,0,0,1,1,1,2,2,0,2017-09-07
2016,42,10,2,29,51,459,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,1,1,0,594,66,0,0,0,618,892,780,724,487,650,453,2017-09-07
2016,42,10,2,29,55,2,1,0,40,7,0,0,0,40,66,58,50,43,42,34,2017-09-07
2016,42,10,2,29,55,3,1,0,41,7,0,0,0,40,66,58,50,43,42,34,2017-09-07
2016,42,10,2,29,55,101,1,0,5,1,0,0,0,5,7,6,3,4,4,6,2017-09-07
2016,42,10,2,29,55,102,1,0,444,122,0,0,0,164,458,327,195,340,123,195,2017-09-07
2016,42,10,2,29,55,103,1,0,0,0,0,0,0,0,0,0,2,0,5,3,2017-09-07
2016,42,10,2,29,55,104,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,106,1,0,11,4,0,0,0,80,65,8,17,3,21,27,2017-09-07
2016,42,10,2,29,55,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,116,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,120,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,122,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2017-09-07
2016,42,10,2,29,55,186,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2017-09-07
